# 时间戳(ms),RTT(ms)
5165500,75.41
5165600,75.41
5165700,75.41
5165800,75.41
5165900,75.41
5166000,75.41
5166100,75.41
5166200,75.41
5166300,75.41
5166400,75.41
5166500,75.41
5166600,75.41
5166700,75.41
5166800,75.41
5166900,75.41
5167000,75.41
5167100,75.41
5167200,75.41
5167300,75.41
5167400,75.41
5167500,75.41
5167600,75.41
5167700,75.41
5167800,75.41
5167900,75.41
5168000,75.41
5168100,75.41
5168200,75.41
5168300,75.41
5168400,75.41
5168500,75.41
5168600,75.41
5168700,75.41
5168800,75.41
5168900,75.41
5169000,75.41
5169100,75.41
5169200,75.41
5169300,75.41
5169400,75.41
5169500,75.41
5169600,75.41
5169700,75.41
5169800,75.41
5169900,75.41
5170000,75.41
5170100,75.41
5170200,75.41
5170300,75.41
5170400,75.41
5170500,75.41
5170600,75.41
5170700,75.41
5170800,75.41
5170900,75.41
5171000,75.41
5171100,75.41
5171200,75.41
5171300,75.41
5171400,75.41
5171500,75.41
5171600,75.41
5171700,75.41
5171800,75.41
5171900,75.41
5172000,75.41
5172100,75.41
5172200,75.41
5172300,75.41
5172400,75.41
5172500,75.41
5172600,75.41
5172700,75.41
5172800,75.41
5172900,75.41
5173000,75.41
5173100,75.41
5173200,75.41
5173300,75.41
5173400,75.41
5173500,75.41
5173600,75.41
5173700,75.41
5173800,75.41
5173900,75.41
5174000,75.41
5174100,75.41
5174200,75.41
5174300,75.41
5174400,75.41
5174500,75.41
5174600,75.41
5174700,75.41
5174800,75.41
5174900,75.41
5175000,75.41
5175100,75.41
5175200,75.41
5175300,75.41
5175400,75.41
5175500,75.41
5175600,75.41
5175700,75.41
5175800,75.41
5175900,75.41
5176000,75.41
5176100,75.41
5176200,75.41
5176300,75.41
5176400,75.41
5176500,75.41
5176600,75.41
5176700,75.41
5176800,75.41
5176900,75.41
5177000,75.41
5177100,75.41
5177200,75.41
5177300,75.41
5177400,75.41
5177500,75.41
5177600,75.41
5177700,75.41
5177800,75.41
5177900,75.41
5178000,75.41
5178100,75.41
5178200,75.41
5178300,75.41
5178400,75.41
5178500,75.41
5178600,75.41
5178700,75.41
5178800,75.41
5178900,75.41
5179000,75.41
5179100,75.41
5179200,75.41
5179300,75.41
5179400,75.41
5179500,75.41
5179600,75.41
5179700,75.41
5179800,75.41
5179900,75.41
5180000,75.41
5180100,75.41
5180200,75.41
5180300,75.41
5180400,75.41
5180500,75.41
5180600,75.41
5180700,75.41
5180800,75.41
5180900,75.41
5181000,75.41
5181100,75.41
5181200,75.41
5181300,75.41
5181400,75.41
5181500,75.41
5181600,75.41
5181700,75.41
5181800,75.41
5181900,75.41
5182000,75.41
5182100,75.41
5182200,75.41
5182300,75.41
5182400,75.41
5182500,75.41
5182600,75.41
5182700,75.41
5182800,75.41
5182900,75.41
5183000,75.41
5183100,75.41
5183200,75.41
5183300,75.41
5183400,75.41
5183500,75.41
5183600,75.41
5183700,75.41
5183800,75.41
5183900,75.41
5184000,75.41
5184100,75.41
5184200,75.41
5184300,75.41
5184400,75.41
5184500,75.41
5184600,75.41
5184700,75.41
5184800,75.41
5184900,75.41
5185000,75.41
5185100,75.41
5185200,75.41
5185300,75.41
5185400,75.41
5185500,75.41
5185600,75.41
5185700,75.41
5185800,75.41
5185900,65.31
5186000,65.31
5186100,65.31
5186200,65.31
5186300,65.31
5186400,65.31
5186500,65.31
5186600,65.31
5186700,65.31
5186800,65.31
5186900,65.31
5187000,65.31
5187100,65.31
5187200,65.31
5187300,65.31
5187400,65.31
5187500,65.31
5187600,50.23
5187700,50.23
5187800,50.23
5187900,50.23
5188000,50.23
5188100,50.23
5188200,50.23
5188300,50.23
5188400,50.23
5188500,50.23
5188600,50.23
5188700,50.23
5188800,50.23
5188900,50.23
5189000,50.23
5189100,50.23
5189200,50.23
5189300,50.23
5189400,50.23
5189500,50.23
5189600,50.23
5189700,50.23
5189800,50.23
5189900,50.23
5190000,50.23
5190100,50.23
5190200,50.23
5190300,50.23
5190400,50.23
5190500,50.23
5190600,50.23
5190700,50.23
5190800,50.23
5190900,50.23
5191000,50.23
5191100,50.23
5191200,50.23
5191300,50.23
5191400,50.23
5191500,50.23
5191600,50.23
5191700,50.23
5191800,50.23
5191900,50.23
5192000,50.23
5192100,50.23
5192200,50.23
5192300,50.23
5192400,50.23
5192500,50.23
5192600,50.23
5192700,50.23
5192800,50.23
5192900,50.23
5193000,50.23
5193100,50.23
5193200,50.23
5193300,50.23
5193400,50.23
5193500,50.23
5193600,50.23
5193700,50.23
5193800,50.23
5193900,50.23
5194000,50.23
5194100,50.23
5194200,50.23
5194300,50.23
5194400,50.23
5194500,50.23
5194600,50.23
5194700,50.23
5194800,50.23
5194900,50.23
5195000,50.23
5195100,50.23
5195200,50.23
5195300,50.23
5195400,50.23
5195500,50.23
5195600,50.23
5195700,50.23
5195800,50.23
5195900,50.23
5196000,50.23
5196100,50.23
5196200,50.23
5196300,50.23
5196400,50.23
5196500,50.23
5196600,50.23
5196700,50.23
5196800,50.23
5196900,50.23
5197000,50.23
5197100,50.23
5197200,50.23
5197300,50.23
5197400,50.23
5197500,50.23
5197600,50.23
5197700,50.23
5197800,50.23
5197900,50.23
5198000,50.23
5198100,50.23
5198200,50.23
5198300,50.23
5198400,50.23
5198500,50.23
5198600,50.23
5198700,50.23
5198800,50.23
5198900,50.23
5199000,50.23
5199100,50.23
5199200,50.23
5199300,50.23
5199400,50.23
5199500,50.23
5199600,50.23
5199700,50.23
5199800,50.23
5199900,50.23
5200000,50.23
5200100,50.23
5200200,50.23
5200300,50.23
5200400,50.23
5200500,50.23
5200600,50.23
5200700,50.23
5200800,50.23
5200900,50.23
5201000,50.23
5201100,50.23
5201200,50.23
5201300,50.23
5201400,50.23
5201500,50.23
5201600,50.23
5201700,50.23
5201800,50.23
5201900,50.23
5202000,50.23
5202100,50.23
5202200,50.23
5202300,50.23
5202400,50.23
5202500,50.23
5202600,50.23
5202700,50.23
5202800,50.23
5202900,50.23
5203000,50.23
5203100,50.23
5203200,50.23
5203300,50.23
5203400,50.23
5203500,50.23
5203600,50.23
5203700,50.23
5203800,50.23
5203900,50.23
5204000,50.23
5204100,50.23
5204200,50.23
5204300,50.23
5204400,50.23
5204500,50.23
5204600,50.23
5204700,50.23
5204800,50.23
5204900,50.23
5205000,50.23
5205100,50.23
5205200,50.23
5205300,50.23
5205400,50.23
5205500,50.23
5205600,50.23
5205700,50.23
5205800,50.23
5205900,50.23
5206000,50.23
5206100,50.23
5206200,50.23
5206300,50.23
5206400,50.23
5206500,50.23
5206600,50.23
5206700,50.23
5206800,50.23
5206900,50.23
5207000,50.23
5207100,50.23
5207200,50.23
5207300,50.23
5207400,50.23
5207500,50.23
5207600,50.23
5207700,50.23
5207800,50.23
5207900,50.23
5208000,50.23
5208100,50.23
5208200,50.23
5208300,50.23
5208400,50.23
5208500,50.23
5208600,50.23
5208700,50.23
5208800,50.23
5208900,50.23
5209000,50.23
5209100,50.23
5209200,50.23
5209300,50.23
5209400,50.23
5209500,50.23
5209600,50.23
5209700,50.23
5209800,50.23
5209900,50.23
5210000,50.23
5210100,50.23
5210200,50.23
5210300,50.23
5210400,50.23
5210500,50.23
5210600,50.23
5210700,50.23
5210800,50.23
5210900,50.23
5211000,50.23
5211100,50.23
5211200,50.23
5211300,50.23
5211400,50.23
5211500,50.23
5211600,50.23
5211700,50.23
5211800,50.23
5211900,50.23
5212000,50.23
5212100,50.23
5212200,50.23
5212300,50.23
5212400,50.23
5212500,50.23
5212600,50.23
5212700,50.23
5212800,50.23
5212900,50.23
5213000,50.23
5213100,50.23
5213200,50.23
5213300,50.23
5213400,50.23
5213500,50.23
5213600,50.23
5213700,50.23
5213800,50.23
5213900,50.23
5214000,50.23
5214100,50.23
5214200,50.23
5214300,50.23
5214400,50.23
5214500,50.23
5214600,50.23
5214700,50.23
5214800,50.23
5214900,50.23
5215000,50.23
5215100,50.23
5215200,50.23
5215300,50.23
5215400,50.23
5215500,50.23
5215600,50.23
5215700,50.23
5215800,50.23
5215900,50.23
5216000,50.23
5216100,50.23
5216200,50.23
5216300,50.23
5216400,50.23
5216500,50.23
5216600,50.23
5216700,50.23
5216800,50.23
5216900,50.23
5217000,50.23
5217100,50.23
5217200,50.23
5217300,50.23
5217400,50.23
5217500,50.23
5217600,50.23
5217700,50.23
5217800,50.23
5217900,50.23
5218000,50.23
5218100,50.23
5218200,50.23
5218300,50.23
5218400,50.23
5218500,50.23
5218600,50.23
5218700,50.23
5218800,50.23
5218900,50.23
5219000,50.23
5219100,50.23
5219200,50.23
5219300,50.23
5219400,50.23
5219500,50.23
5219600,50.23
5219700,50.23
5219800,50.23
5219900,50.23
5220000,50.23
5220100,50.23
5220200,50.23
5220300,50.23
5220400,50.23
5220500,50.23
5220600,50.23
5220700,50.23
5220800,50.23
5220900,50.23
5221000,50.23
5221100,50.23
5221200,50.23
5221300,50.23
5221400,50.23
5221500,50.23
5221600,50.23
5221700,50.23
5221800,50.23
5221900,50.23
5222000,50.23
5222100,50.23
5222200,50.23
5222300,50.23
5222400,50.23
5222500,50.23
5222600,50.23
5222700,50.23
5222800,50.23
5222900,50.23
5223000,50.23
5223100,50.23
5223200,50.23
5223300,50.23
5223400,50.23
5223500,50.23
5223600,50.23
5223700,50.23
5223800,50.23
5223900,50.23
5224000,50.23
5224100,50.23
5224200,50.23
5224300,50.23
5224400,50.23
5224500,50.23
5224600,50.23
5224700,50.23
5224800,50.23
5224900,50.23
5225000,50.23
5225100,50.23
5225200,50.23
5225300,50.23
5225400,50.23
5225500,50.23
5225600,50.23
5225700,50.23
5225800,50.23
5225900,50.23
5226000,50.23
5226100,50.23
5226200,50.23
5226300,50.23
5226400,50.23
5226500,50.23
5226600,50.23
5226700,50.23
5226800,50.23
5226900,50.23
5227000,50.23
5227100,50.23
5227200,50.23
5227300,50.23
5227400,50.23
5227500,50.23
5227600,50.23
5227700,50.23
5227800,50.23
5227900,50.23
5228000,50.23
5228100,50.23
5228200,50.23
5228300,50.23
5228400,50.23
5228500,50.23
5228600,50.23
5228700,50.23
5228800,50.23
5228900,50.23
5229000,50.23
5229100,50.23
5229200,50.23
5229300,50.23
5229400,50.23
5229500,50.23
5229600,50.23
5229700,50.23
5229800,50.23
5229900,50.23
5230000,50.23
5230100,50.23
5230200,50.23
5230300,50.23
5230400,50.23
5230500,50.23
5230600,50.23
5230700,50.23
5230800,50.23
5230900,50.23
5231000,50.23
5231100,50.23
5231200,50.23
5231300,50.23
5231400,50.23
5231500,50.23
5231600,50.23
5231700,50.23
5231800,50.23
5231900,50.23
5232000,50.23
5232100,50.23
5232200,50.23
5232300,50.23
5232400,50.23
5232500,50.23
5232600,50.23
5232700,50.23
5232800,50.23
5232900,50.23
5233000,50.23
5233100,50.23
5233200,50.23
5233300,50.23
5233400,50.23
5233500,50.23
5233600,50.23
5233700,50.23
5233800,50.23
5233900,50.23
5234000,50.23
5234100,50.23
5234200,50.23
5234300,50.23
5234400,50.23
5234500,50.23
5234600,50.23
5234700,50.23
5234800,50.23
5234900,50.23
5235000,50.23
5235100,50.23
5235200,50.23
5235300,50.23
5235400,50.23
5235500,50.23
5235600,50.23
5235700,50.23
5235800,50.23
5235900,50.23
5236000,50.23
5236100,50.23
5236200,50.23
5236300,50.23
5236400,50.23
5236500,50.23
5236600,50.23
5236700,50.23
5236800,50.23
5236900,50.23
5237000,50.23
5237100,50.23
5237200,50.23
5237300,50.23
5237400,50.23
5237500,50.23
5237600,49.38
5237700,49.38
5237800,49.38
5237900,49.38
5238000,49.38
5238100,49.38
5238200,49.38
5238300,49.38
5238400,49.38
5238500,49.38
5238600,49.38
5238700,49.38
5238800,49.38
5238900,49.38
5239000,49.38
5239100,49.38
5239200,49.38
5239300,49.38
5239400,49.38
5239500,49.38
5239600,49.38
5239700,49.38
5239800,49.38
5239900,49.38
5240000,49.38
5240100,49.38
5240200,49.38
5240300,49.38
5240400,49.38
5240500,49.38
5240600,49.38
5240700,49.38
5240800,49.38
5240900,49.38
5241000,49.38
5241100,49.38
5241200,49.38
5241300,49.38
5241400,49.38
5241500,49.38
5241600,49.38
5241700,49.38
5241800,49.38
5241900,49.38
5242000,49.38
5242100,49.38
5242200,49.38
5242300,49.38
5242400,49.38
5242500,49.38
5242600,49.38
5242700,49.38
5242800,49.38
5242900,49.38
5243000,49.38
5243100,49.38
5243200,49.38
5243300,49.38
5243400,49.38
5243500,49.38
5243600,49.38
5243700,49.38
5243800,49.38
5243900,49.38
5244000,49.38
5244100,49.38
5244200,49.38
5244300,49.38
5244400,49.38
5244500,49.38
5244600,49.38
5244700,49.38
5244800,49.38
5244900,49.38
5245000,49.38
5245100,49.38
5245200,49.38
5245300,49.38
5245400,49.38
5245500,49.38
5245600,49.38
5245700,49.38
5245800,49.38
5245900,49.38
5246000,49.38
5246100,49.38
5246200,49.38
5246300,49.38
5246400,49.38
5246500,49.38
5246600,49.38
5246700,49.38
5246800,49.38
5246900,49.38
5247000,49.38
5247100,49.38
5247200,49.38
5247300,49.38
5247400,49.38
5247500,49.38
5247600,49.38
5247700,49.38
5247800,49.38
5247900,49.38
5248000,49.38
5248100,49.38
5248200,49.38
5248300,49.38
5248400,49.38
5248500,49.38
5248600,49.38
5248700,49.38
5248800,49.38
5248900,49.38
5249000,49.38
5249100,49.38
5249200,49.38
5249300,49.38
5249400,49.38
5249500,49.38
5249600,49.38
5249700,49.38
5249800,49.38
5249900,49.38
5250000,49.38
5250100,49.38
5250200,49.38
5250300,49.38
5250400,49.38
5250500,49.38
5250600,49.38
5250700,49.38
5250800,49.38
5250900,49.38
5251000,49.38
5251100,49.38
5251200,49.38
5251300,49.38
5251400,49.38
5251500,49.38
5251600,49.38
5251700,49.38
5251800,49.38
5251900,49.38
5252000,49.38
5252100,49.38
5252200,49.38
5252300,49.38
5252400,49.38
5252500,49.38
5252600,49.38
5252700,49.38
5252800,49.38
5252900,49.38
5253000,49.38
5253100,49.38
5253200,49.38
5253300,49.38
5253400,49.38
5253500,49.38
5253600,49.38
5253700,49.38
5253800,49.38
5253900,49.38
5254000,49.38
5254100,49.38
5254200,49.38
5254300,49.38
5254400,49.38
5254500,49.38
5254600,49.38
5254700,49.38
5254800,49.38
5254900,49.38
5255000,49.38
5255100,49.38
5255200,49.38
5255300,49.38
5255400,49.38
5255500,49.38
5255600,49.38
5255700,49.38
5255800,49.38
5255900,49.38
5256000,49.38
5256100,49.38
5256200,49.38
5256300,49.38
5256400,49.38
5256500,49.38
5256600,49.38
5256700,49.38
5256800,49.38
5256900,49.38
5257000,49.38
5257100,49.38
5257200,49.38
5257300,49.38
5257400,49.38
5257500,49.38
5257600,49.38
5257700,49.38
5257800,49.38
5257900,49.38
5258000,49.38
5258100,49.38
5258200,49.38
5258300,49.38
5258400,49.38
5258500,49.38
5258600,49.38
5258700,49.38
5258800,49.38
5258900,49.38
5259000,49.38
5259100,49.38
5259200,49.38
5259300,49.38
5259400,49.38
5259500,49.38
5259600,49.38
5259700,49.38
5259800,49.38
5259900,49.38
5260000,49.38
5260100,49.38
5260200,49.38
5260300,49.38
5260400,49.38
5260500,49.38
5260600,49.38
5260700,49.38
5260800,49.38
5260900,49.38
5261000,49.38
5261100,49.38
5261200,49.38
5261300,49.38
5261400,49.38
5261500,49.38
5261600,49.38
5261700,49.38
5261800,49.38
5261900,49.38
5262000,49.38
5262100,49.38
5262200,49.38
5262300,49.38
5262400,49.38
5262500,49.38
5262600,49.38
5262700,49.38
5262800,49.38
5262900,49.38
5263000,49.38
5263100,49.38
5263200,49.38
5263300,49.38
5263400,49.38
5263500,49.38
5263600,49.38
5263700,49.38
5263800,49.38
5263900,49.38
5264000,49.38
5264100,49.38
5264200,49.38
5264300,49.38
5264400,49.38
5264500,49.38
5264600,49.38
5264700,49.38
5264800,49.38
5264900,49.38
5265000,49.38
5265100,49.38
5265200,49.38
5265300,49.38
5265400,49.38
5265500,49.38
5265600,49.38
5265700,49.38
5265800,49.38
5265900,49.38
5266000,49.38
5266100,49.38
5266200,49.38
5266300,49.38
5266400,49.38
5266500,49.38
5266600,49.38
5266700,49.38
5266800,49.38
5266900,49.38
5267000,49.38
5267100,49.38
5267200,49.38
5267300,49.38
5267400,49.38
5267500,49.38
5267600,49.38
5267700,49.38
5267800,49.38
5267900,49.38
5268000,49.38
5268100,49.38
5268200,49.38
5268300,49.38
5268400,49.38
5268500,49.38
5268600,49.38
5268700,49.38
5268800,49.38
5268900,49.38
5269000,49.38
5269100,49.38
5269200,49.38
5269300,49.38
5269400,49.38
5269500,49.38
5269600,49.38
5269700,49.38
5269800,49.38
5269900,49.38
5270000,49.38
5270100,49.38
5270200,49.38
5270300,49.38
5270400,49.38
5270500,49.38
5270600,49.38
5270700,49.38
5270800,49.38
5270900,49.38
5271000,49.38
5271100,49.38
5271200,49.38
5271300,49.38
5271400,49.38
5271500,49.38
5271600,49.38
5271700,49.38
5271800,49.38
5271900,49.38
5272000,49.38
5272100,49.38
5272200,49.38
5272300,49.38
5272400,49.38
5272500,49.38
5272600,49.38
5272700,49.38
5272800,49.38
5272900,49.38
5273000,49.38
5273100,49.38
5273200,49.38
5273300,49.38
5273400,49.38
5273500,49.38
5273600,49.38
5273700,49.38
5273800,49.38
5273900,49.38
5274000,49.38
5274100,49.38
5274200,49.38
5274300,49.38
5274400,49.38
5274500,49.38
5274600,49.38
5274700,49.38
5274800,49.38
5274900,49.38
5275000,49.38
5275100,49.38
5275200,49.38
5275300,49.38
5275400,49.38
5275500,49.38
5275600,49.38
5275700,49.38
5275800,49.38
5275900,49.38
5276000,49.38
5276100,49.38
5276200,49.38
5276300,49.38
5276400,49.38
5276500,49.38
5276600,49.38
5276700,49.38
5276800,49.38
5276900,49.38
5277000,49.38
5277100,49.38
5277200,49.38
5277300,49.38
5277400,49.38
5277500,49.38
5277600,49.38
5277700,49.38
5277800,49.38
5277900,49.38
5278000,49.38
5278100,49.38
5278200,49.38
5278300,49.38
5278400,49.38
5278500,49.38
5278600,49.38
5278700,49.38
5278800,49.38
5278900,49.38
5279000,49.38
5279100,49.38
5279200,49.38
5279300,49.38
5279400,49.38
5279500,49.38
5279600,49.38
5279700,49.38
5279800,49.38
5279900,49.38
5280000,49.38
5280100,49.38
5280200,49.38
5280300,49.38
5280400,49.38
5280500,49.38
5280600,49.38
5280700,49.38
5280800,49.38
5280900,49.38
5281000,49.38
5281100,49.38
5281200,49.38
5281300,49.38
5281400,49.38
5281500,49.38
5281600,49.38
5281700,49.38
5281800,49.38
5281900,49.38
5282000,49.38
5282100,49.38
5282200,49.38
5282300,49.38
5282400,49.38
5282500,49.38
5282600,49.38
5282700,49.38
5282800,49.38
5282900,49.38
5283000,49.38
5283100,49.38
5283200,49.38
5283300,49.38
5283400,49.38
5283500,49.38
5283600,49.38
5283700,49.38
5283800,49.38
5283900,49.38
5284000,49.38
5284100,49.38
5284200,49.38
5284300,49.38
5284400,49.38
5284500,49.38
5284600,49.38
5284700,49.38
5284800,49.38
5284900,49.38
5285000,49.38
5285100,49.38
5285200,49.38
5285300,49.38
5285400,49.38
5285500,49.38
5285600,49.38
5285700,49.38
5285800,49.38
5285900,49.38
5286000,49.38
5286100,49.38
5286200,49.38
5286300,49.38
5286400,49.38
5286500,49.38
5286600,49.38
5286700,49.38
5286800,49.38
5286900,49.38
5287000,49.38
5287100,49.38
5287200,49.38
5287300,49.38
5287400,49.38
5287500,49.38
5287600,49.38
5287700,49.38
5287800,49.38
5287900,49.38
5288000,49.38
5288100,49.38
5288200,49.38
5288300,49.38
5288400,49.38
5288500,49.38
5288600,49.38
5288700,49.38
5288800,49.38
5288900,49.38
5289000,49.38
5289100,49.38
5289200,49.38
5289300,49.38
5289400,49.38
5289500,49.38
5289600,49.38
5289700,49.38
5289800,49.38
5289900,49.38
5290000,49.38
5290100,49.38
5290200,49.38
5290300,49.38
5290400,49.38
5290500,49.38
5290600,49.38
5290700,49.38
5290800,49.38
5290900,49.38
5291000,49.38
5291100,49.38
5291200,49.38
5291300,49.38
5291400,49.38
5291500,49.38
5291600,49.38
5291700,49.38
5291800,49.38
5291900,49.38
5292000,49.38
5292100,49.38
5292200,49.38
5292300,49.38
5292400,49.38
5292500,49.38
5292600,49.38
5292700,49.38
5292800,49.38
5292900,49.38
5293000,49.38
5293100,49.38
5293200,49.38
5293300,49.38
5293400,49.38
5293500,49.38
5293600,49.38
5293700,49.38
5293800,49.38
5293900,49.38
5294000,49.38
5294100,49.38
5294200,49.38
5294300,49.38
5294400,49.38
5294500,49.38
5294600,49.38
5294700,49.38
5294800,49.38
5294900,49.38
5295000,49.38
5295100,49.38
5295200,49.38
5295300,49.38
5295400,49.38
5295500,49.38
5295600,49.38
5295700,49.38
5295800,49.38
5295900,49.38
5296000,49.38
5296100,49.38
5296200,49.38
5296300,49.38
5296400,49.38
5296500,49.38
5296600,49.38
5296700,49.38
5296800,49.38
5296900,49.38
5297000,49.38
5297100,49.38
5297200,49.38
5297300,49.38
5297400,49.38
5297500,49.38
5297600,49.38
5297700,49.38
5297800,49.38
5297900,49.38
5298000,49.38
5298100,49.38
5298200,49.38
5298300,49.38
5298400,49.38
5298500,49.38
5298600,49.38
5298700,49.38
5298800,49.38
5298900,49.38
5299000,49.38
5299100,49.38
5299200,49.38
5299300,49.38
5299400,49.38
5299500,49.38
5299600,49.38
5299700,49.38
5299800,49.38
5299900,49.38
5300000,49.38
5300100,49.38
5300200,49.38
5300300,49.38
5300400,49.38
5300500,49.38
5300600,49.38
5300700,49.38
5300800,49.38
5300900,49.38
5301000,49.38
5301100,49.38
5301200,49.38
5301300,49.38
5301400,49.38
5301500,49.38
5301600,49.38
5301700,49.38
5301800,49.38
5301900,49.38
5302000,49.38
5302100,49.38
5302200,49.38
5302300,49.38
5302400,49.38
5302500,49.38
5302600,49.38
5302700,49.38
5302800,49.38
5302900,49.38
5303000,49.38
5303100,49.38
5303200,49.38
5303300,49.38
5303400,49.38
5303500,49.38
5303600,49.38
5303700,49.38
5303800,49.38
5303900,49.38
5304000,49.38
5304100,49.38
5304200,49.38
5304300,49.38
5304400,49.38
5304500,49.38
5304600,49.38
5304700,49.38
5304800,49.38
5304900,49.38
5305000,49.38
5305100,49.38
5305200,49.38
5305300,49.38
5305400,49.38
5305500,49.38
5305600,49.38
5305700,49.38
5305800,49.38
5305900,49.38
5306000,49.38
5306100,49.38
5306200,49.38
5306300,49.38
5306400,49.38
5306500,49.38
5306600,49.38
5306700,49.38
5306800,49.38
5306900,49.38
5307000,49.38
5307100,49.38
5307200,49.38
5307300,49.38
5307400,49.38
5307500,49.38
5307600,49.38
5307700,49.38
5307800,49.38
5307900,49.38
5308000,49.38
5308100,49.38
5308200,49.38
5308300,49.38
5308400,49.38
5308500,49.38
5308600,49.38
5308700,49.38
5308800,49.38
5308900,49.38
5309000,49.38
5309100,49.38
5309200,49.38
5309300,49.38
5309400,49.38
5309500,49.38
5309600,49.38
5309700,49.38
5309800,49.38
5309900,49.38
5310000,49.38
5310100,49.38
5310200,49.38
5310300,49.38
5310400,49.38
5310500,49.38
5310600,49.38
5310700,49.38
5310800,49.38
5310900,49.38
5311000,49.38
5311100,49.38
5311200,49.38
5311300,49.38
5311400,49.38
5311500,49.38
5311600,49.38
5311700,49.38
5311800,49.38
5311900,49.38
5312000,49.38
5312100,49.38
5312200,49.38
5312300,49.38
5312400,49.38
5312500,49.38
5312600,49.38
5312700,49.38
5312800,49.38
5312900,49.38
5313000,49.38
5313100,49.38
5313200,49.38
5313300,49.38
5313400,49.38
5313500,49.38
5313600,49.38
5313700,49.38
5313800,49.38
5313900,49.38
5314000,49.38
5314100,49.38
5314200,49.38
5314300,49.38
5314400,49.38
5314500,49.38
5314600,49.38
5314700,49.38
5314800,49.38
5314900,49.38
5315000,49.38
5315100,49.38
5315200,49.38
5315300,49.38
5315400,49.38
5315500,49.38
5315600,49.38
5315700,49.38
5315800,49.38
5315900,49.38
5316000,49.38
5316100,49.38
5316200,49.38
5316300,49.38
5316400,49.38
5316500,49.38
5316600,49.38
5316700,49.38
5316800,49.38
5316900,49.38
5317000,49.38
5317100,49.38
5317200,49.38
5317300,49.38
5317400,49.38
5317500,49.38
5317600,49.38
5317700,49.38
5317800,49.38
5317900,49.38
5318000,49.38
5318100,49.38
5318200,49.38
5318300,49.38
5318400,49.38
5318500,49.38
5318600,49.38
5318700,49.38
5318800,49.38
5318900,49.38
5319000,49.38
5319100,49.38
5319200,49.38
5319300,49.38
5319400,49.38
5319500,49.38
5319600,49.38
5319700,49.38
5319800,49.38
5319900,49.38
5320000,49.38
5320100,49.38
5320200,49.38
5320300,49.38
5320400,49.38
5320500,49.38
5320600,49.38
5320700,49.38
5320800,49.38
5320900,49.38
5321000,49.38
5321100,49.38
5321200,49.38
5321300,49.38
5321400,49.38
5321500,49.38
5321600,49.38
5321700,49.38
5321800,49.38
5321900,49.38
5322000,49.38
5322100,49.38
5322200,49.38
5322300,49.38
5322400,49.38
5322500,49.38
5322600,49.38
5322700,49.38
5322800,49.38
5322900,49.38
5323000,49.38
5323100,49.38
5323200,49.38
5323300,49.38
5323400,49.38
5323500,49.38
5323600,49.38
5323700,49.38
5323800,49.38
5323900,49.38
5324000,49.38
5324100,49.38
5324200,49.38
5324300,49.38
5324400,49.38
5324500,49.38
5324600,49.38
5324700,49.38
5324800,49.38
5324900,49.38
5325000,49.38
5325100,49.38
5325200,49.38
5325300,49.38
5325400,49.38
5325500,49.38
5325600,49.38
5325700,49.38
5325800,49.38
5325900,49.38
5326000,49.38
5326100,49.38
5326200,49.38
5326300,49.38
5326400,49.38
5326500,49.38
5326600,49.38
5326700,49.38
5326800,49.38
5326900,49.38
5327000,49.38
5327100,49.38
5327200,49.38
5327300,49.38
5327400,49.38
5327500,49.38
5327600,49.38
5327700,49.38
5327800,49.38
5327900,49.38
5328000,49.38
5328100,49.38
5328200,49.38
5328300,49.38
5328400,49.38
5328500,49.38
5328600,49.38
5328700,49.38
5328800,49.38
5328900,49.38
5329000,49.38
5329100,49.38
5329200,49.38
5329300,49.38
5329400,49.38
5329500,49.38
5329600,49.38
5329700,49.38
5329800,49.38
5329900,49.38
5330000,49.38
5330100,49.38
5330200,49.38
5330300,49.38
5330400,49.38
5330500,49.38
5330600,49.38
5330700,49.38
5330800,49.38
5330900,49.38
5331000,49.38
5331100,49.38
5331200,49.38
5331300,49.38
5331400,49.38
5331500,49.38
5331600,49.38
5331700,49.38
5331800,49.38
5331900,49.38
5332000,49.38
5332100,49.38
5332200,49.38
5332300,49.38
5332400,49.38
5332500,49.38
5332600,49.38
5332700,49.38
5332800,49.38
5332900,49.38
5333000,49.38
5333100,49.38
5333200,49.38
5333300,49.38
5333400,49.38
5333500,49.38
5333600,49.38
5333700,49.38
5333800,49.38
5333900,49.38
5334000,49.38
5334100,49.38
5334200,49.38
5334300,49.38
5334400,49.38
5334500,49.38
5334600,49.38
5334700,49.38
5334800,49.38
5334900,49.38
5335000,49.38
5335100,49.38
5335200,49.38
5335300,49.38
5335400,49.38
5335500,49.38
5335600,49.38
5335700,49.38
5335800,49.38
5335900,49.38
5336000,49.38
5336100,49.38
5336200,49.38
5336300,49.38
5336400,49.38
5336500,49.38
5336600,49.38
5336700,49.38
5336800,49.38
5336900,49.38
5337000,49.38
5337100,49.38
5337200,49.38
5337300,49.38
5337400,49.38
5337500,49.38
5337600,49.38
5337700,49.38
5337800,49.38
5337900,49.38
5338000,49.38
5338100,49.38
5338200,49.38
5338300,49.38
5338400,49.38
5338500,49.38
5338600,49.38
5338700,49.38
5338800,49.38
5338900,49.38
5339000,49.38
5339100,49.38
5339200,49.38
5339300,49.38
5339400,49.38
5339500,49.38
5339600,49.38
5339700,49.38
5339800,49.38
5339900,57.25
5340000,57.25
5340100,57.25
