# 时间戳(ms),带宽(Mbps)
1501700,0.10
1501800,0.10
1501900,0.10
1502000,0.10
1502100,0.10
1502200,0.10
1502300,0.10
1502400,0.10
1502500,0.10
1502600,0.10
1502700,0.10
1502800,0.10
1502900,0.10
1503000,0.10
1503100,0.10
1503200,0.10
1503300,0.10
1503400,0.10
1503500,0.10
1503600,0.10
1503700,0.10
1503800,0.10
1503900,0.11
1504000,0.11
1504100,0.11
1504200,0.12
1504300,0.14
1504400,0.12
1504500,0.12
1504600,0.13
1504700,0.13
1504800,0.12
1504900,0.12
1505000,0.12
1505100,0.13
1505200,0.15
1505300,0.15
1505400,0.15
1505500,0.15
1505600,0.15
1505700,0.15
1505800,0.15
1505900,0.15
1506000,0.15
1506100,0.15
1506200,0.15
1506300,0.15
1506400,0.15
1506500,0.15
1506600,0.15
1506700,0.15
1506800,0.15
1506900,0.15
1507000,0.15
1507100,0.15
1507200,0.15
1507300,0.15
1507400,0.15
1507500,0.15
1507600,0.15
1507700,0.16
1507800,0.15
1507900,0.15
1508000,0.15
1508100,0.15
1508200,0.15
1508300,0.14
1508400,0.14
1508500,0.15
1508600,0.15
1508700,0.15
1508800,0.15
1508900,0.15
1509000,0.15
1509100,0.15
1509200,0.15
1509300,0.15
1509400,0.14
1509500,0.14
1509600,0.14
1509700,0.14
1509800,0.14
1509900,0.14
1510000,0.14
1510100,0.14
1510200,0.14
1510300,0.14
1510400,0.14
1510500,0.14
1510600,0.14
1510700,0.14
1510800,0.14
1510900,0.14
1511000,0.14
1511100,0.14
1511200,0.14
1511300,0.14
1511400,0.14
1511500,0.14
1511600,0.14
1511700,0.14
1511800,0.14
1511900,0.14
1512000,0.14
1512100,0.13
1512200,0.12
1512300,0.12
1512400,0.13
1512500,0.13
1512600,0.13
1512700,0.13
1512800,0.13
1512900,0.13
1513000,0.13
1513100,0.13
1513200,0.13
1513300,0.13
1513400,0.13
1513500,0.13
1513600,0.13
1513700,0.13
1513800,0.13
1513900,0.13
1514000,0.13
1514100,0.12
1514200,0.12
1514300,0.12
1514400,0.13
1514500,0.13
1514600,0.12
1514700,0.12
1514800,0.12
1514900,0.12
1515000,0.12
1515100,0.12
1515200,0.12
1515300,0.12
1515400,0.12
1515500,0.12
1515600,0.12
1515700,0.12
1515800,0.12
1515900,0.12
1516000,0.11
1516100,0.12
1516200,0.12
1516300,0.12
1516400,0.11
1516500,0.11
1516600,0.11
1516700,0.11
1516800,0.11
1516900,0.11
1517000,0.11
1517100,0.11
1517200,0.11
1517300,0.11
1517400,0.11
1517500,0.11
1517600,0.11
1517700,0.11
1517800,0.11
1517900,0.11
1518000,0.11
1518100,0.11
1518200,0.11
1518300,0.11
1518400,0.11
1518500,0.11
1518600,0.11
1518700,0.11
1518800,0.11
1518900,0.11
1519000,0.11
1519100,0.11
1519200,0.11
1519300,0.11
1519400,0.11
1519500,0.11
1519600,0.11
1519700,0.11
1519800,0.11
1519900,0.11
1520000,0.11
1520100,0.11
1520200,0.11
1520300,0.11
1520400,0.11
1520500,0.11
1520600,0.11
1520700,0.11
1520800,0.11
1520900,0.11
1521000,0.11
1521100,0.11
1521200,0.11
1521300,0.11
1521400,0.11
1521500,0.11
1521600,0.11
1521700,0.11
1521800,0.11
1521900,0.11
1522000,0.11
1522100,0.11
1522200,0.11
1522300,0.11
1522400,0.11
1522500,0.11
1522600,0.11
1522700,0.11
1522800,0.11
1522900,0.11
1523000,0.12
1523100,0.11
1523200,0.11
1523300,0.11
1523400,0.12
1523500,0.12
1523600,0.12
1523700,0.12
1523800,0.12
1523900,0.12
1524000,0.12
1524100,0.10
1524200,0.10
1524300,0.10
1524400,0.10
1524500,0.10
1524600,0.10
1524700,0.10
1524800,0.10
1524900,0.10
1525000,0.10
1525100,0.10
1525200,0.10
1525300,0.10
1525400,0.10
1525500,0.10
1525600,0.10
1525700,0.10
1525800,0.10
1525900,0.10
1526000,0.10
1526100,0.10
1526200,0.10
1526300,0.10
1526400,0.10
1526500,0.10
1526600,0.10
1526700,0.10
1526800,0.10
1526900,0.10
1527000,0.10
1527100,0.10
1527200,0.10
1527300,0.10
1527400,0.10
1527500,0.10
1527600,0.10
1527700,0.10
1527800,0.10
1527900,0.10
1528000,0.10
1528100,0.10
1528200,0.10
1528300,0.10
1528400,0.10
1528500,0.10
1528600,0.10
1528700,0.10
1528800,0.10
1528900,0.10
1529000,0.10
1529100,0.10
1529200,0.10
1529300,0.10
1529400,0.10
1529500,0.10
1529600,0.10
1529700,0.10
1529800,0.10
1529900,0.10
1530000,0.10
1530100,0.10
1530200,0.10
1530300,0.10
1530400,0.10
1530500,0.10
1530600,0.10
1530700,0.10
1530800,0.10
1530900,0.10
1531000,0.10
1531100,0.10
1531200,0.10
1531300,0.10
1531400,0.10
1531500,0.10
1531600,0.10
1531700,0.10
1531800,0.10
1531900,0.10
1532000,0.10
1532100,0.10
1532200,0.10
1532300,0.10
1532400,0.10
1532500,0.10
1532600,0.10
1532700,0.10
1532800,0.10
1532900,0.10
1533000,0.10
1533100,0.10
1533200,0.10
1533300,0.10
1533400,0.10
1533500,0.10
1533600,0.10
1533700,0.10
1533800,0.10
1533900,0.10
1534000,0.10
1534100,0.10
1534200,0.10
1534300,0.10
1534400,0.10
1534500,0.10
1534600,0.10
1534700,0.10
1534800,0.10
1534900,0.10
1535000,0.10
1535100,0.10
1535200,0.10
1535300,0.10
1535400,0.10
1535500,0.10
1535600,0.10
1535700,0.10
1535800,0.10
1535900,0.10
1536000,0.10
1536100,0.10
1536200,0.10
1536300,0.10
1536400,0.10
1536500,0.10
1536600,0.10
1536700,0.10
1536800,0.10
1536900,0.10
1537000,0.10
1537100,0.10
1537200,0.10
1537300,0.10
1537400,0.10
1537500,0.10
1537600,0.10
1537700,0.10
1537800,0.10
1537900,0.10
1538000,0.10
1538100,0.10
1538200,0.10
1538300,0.10
1538400,0.10
1538500,0.10
1538600,0.10
1538700,0.10
1538800,0.10
1538900,0.10
1539000,0.10
1539100,0.10
1539200,0.10
1539300,0.10
1539400,0.10
1539500,0.10
1539600,0.10
1539700,0.10
1539800,0.10
1539900,0.10
1540000,0.10
1540100,0.10
1540200,0.10
1540300,0.10
1540400,0.10
1540500,0.10
1540600,0.10
1540700,0.10
1540800,0.10
1540900,0.10
1541000,0.10
1541100,0.10
1541200,0.10
1541300,0.10
1541400,0.10
1541500,0.10
1541600,0.10
1541700,0.10
1541800,0.10
1541900,0.10
1542000,0.10
1542100,0.10
1542200,0.10
1542300,0.10
1542400,0.10
1542500,0.10
1542600,0.13
1542700,0.13
1542800,0.16
1542900,0.20
1543000,0.20
1543100,0.23
1543200,0.27
1543300,0.30
1543400,0.30
1543500,0.33
1543600,0.27
1543700,0.27
1543800,0.29
1543900,0.31
1544000,0.34
1544100,0.34
1544200,0.36
1544300,0.37
1544400,0.39
1544500,0.41
1544600,0.44
1544700,0.44
1544800,0.46
1544900,0.48
1545000,0.48
1545100,0.50
1545200,0.53
1545300,0.55
1545400,0.55
1545500,0.45
1545600,0.47
1545700,0.47
1545800,0.49
1545900,0.51
1546000,0.53
1546100,0.53
1546200,0.55
1546300,0.57
1546400,0.57
1546500,0.58
1546600,0.60
1546700,0.60
1546800,0.62
1546900,0.64
1547000,0.66
1547100,0.66
1547200,0.64
1547300,0.66
1547400,0.66
1547500,0.68
1547600,0.68
1547700,0.70
1547800,0.70
1547900,0.72
1548000,0.74
1548100,0.74
1548200,0.75
1548300,0.77
1548400,0.77
1548500,0.79
1548600,0.81
1548700,0.82
1548800,0.82
1548900,0.84
1549000,0.86
1549100,0.86
1549200,0.74
1549300,0.74
1549400,0.76
1549500,0.76
1549600,0.77
1549700,0.79
1549800,0.79
1549900,0.79
1550000,0.81
1550100,0.82
1550200,0.82
1550300,0.84
1550400,0.85
1550500,0.85
1550600,0.86
1550700,0.88
1550800,0.88
1550900,0.89
1551000,0.91
1551100,0.92
1551200,0.92
1551300,0.94
1551400,0.95
1551500,0.95
1551600,0.97
1551700,0.96
1551800,0.98
1551900,0.98
1552000,0.99
1552100,1.01
1552200,1.01
1552300,1.02
1552400,1.04
1552500,1.04
1552600,1.05
1552700,1.06
1552800,1.08
1552900,1.08
1553000,1.09
1553100,1.11
1553200,1.11
1553300,1.12
1553400,1.13
1553500,1.02
1553600,1.02
1553700,1.03
1553800,1.04
1553900,1.04
1554000,1.06
1554100,1.07
1554200,1.08
1554300,1.08
1554400,1.09
1554500,1.10
1554600,1.10
1554700,1.11
1554800,1.12
1554900,1.12
1555000,1.13
1555100,1.14
1555200,1.16
1555300,1.16
1555400,1.17
1555500,1.18
1555600,1.18
1555700,1.18
1555800,1.19
1555900,1.21
1556000,1.21
1556100,1.22
1556200,1.23
1556300,1.23
1556400,1.24
1556500,1.25
1556600,1.25
1556700,1.26
1556800,1.27
1556900,1.28
1557000,1.28
1557100,1.29
1557200,1.31
1557300,1.31
1557400,1.31
1557500,1.32
1557600,1.33
1557700,1.33
1557800,1.35
1557900,1.36
1558000,1.36
1558100,1.36
1558200,1.38
1558300,1.39
1558400,1.39
1558500,1.40
1558600,1.41
1558700,1.41
1558800,1.42
1558900,1.43
1559000,1.43
1559100,1.10
1559200,1.11
1559300,1.12
1559400,1.12
1559500,1.13
1559600,1.14
1559700,1.14
1559800,1.15
1559900,1.16
1560000,1.17
1560100,1.17
1560200,1.17
1560300,1.18
1560400,1.18
1560500,1.19
1560600,1.20
1560700,1.20
1560800,1.21
1560900,1.12
1561000,1.13
1561100,1.13
1561200,1.14
1561300,1.14
1561400,1.14
1561500,1.15
1561600,1.16
1561700,1.17
1561800,1.17
1561900,1.18
1562000,1.04
1562100,1.04
1562200,1.05
1562300,0.96
1562400,0.96
1562500,0.97
1562600,0.98
1562700,0.99
1562800,0.99
1562900,0.99
1563000,1.00
1563100,1.00
1563200,1.00
1563300,1.01
1563400,1.02
1563500,1.02
1563600,1.02
1563700,1.03
1563800,1.03
1563900,1.03
1564000,1.04
1564100,1.05
1564200,1.05
1564300,1.06
1564400,1.06
1564500,1.06
1564600,0.98
1564700,0.98
1564800,0.98
1564900,0.99
1565000,0.99
1565100,0.98
1565200,0.98
1565300,0.98
1565400,0.99
1565500,0.99
1565600,1.00
1565700,1.00
1565800,0.96
1565900,0.96
1566000,0.97
1566100,0.97
1566200,0.97
1566300,0.98
1566400,0.98
1566500,0.98
1566600,0.99
1566700,0.99
1566800,1.00
1566900,1.00
1567000,1.01
1567100,1.01
1567200,1.01
1567300,1.02
1567400,1.02
1567500,1.03
1567600,1.03
1567700,1.03
1567800,1.04
1567900,1.04
1568000,1.04
1568100,1.05
1568200,1.06
1568300,1.06
1568400,1.06
1568500,1.06
1568600,1.06
1568700,1.07
1568800,1.08
1568900,1.08
1569000,1.08
1569100,1.09
1569200,1.09
1569300,1.09
1569400,1.10
1569500,1.10
1569600,1.10
1569700,1.11
1569800,1.12
1569900,1.12
1570000,1.12
1570100,1.13
1570200,1.13
1570300,1.13
1570400,1.12
1570500,1.13
1570600,1.13
1570700,1.14
1570800,1.14
1570900,1.15
1571000,1.15
1571100,1.15
1571200,1.16
1571300,1.16
1571400,1.16
1571500,1.17
1571600,1.17
1571700,1.17
1571800,1.18
1571900,1.19
1572000,1.19
1572100,1.19
1572200,1.20
1572300,1.20
1572400,1.20
1572500,1.20
1572600,1.20
1572700,1.20
1572800,1.18
1572900,1.19
1573000,1.19
1573100,1.19
1573200,1.20
1573300,1.20
1573400,1.20
1573500,1.21
1573600,1.21
1573700,1.21
1573800,1.22
1573900,1.22
1574000,1.23
1574100,1.23
1574200,1.23
1574300,1.24
1574400,1.24
1574500,1.24
1574600,1.25
1574700,1.25
1574800,1.20
1574900,1.20
1575000,1.21
1575100,1.21
1575200,1.21
1575300,1.22
1575400,1.22
1575500,1.22
1575600,1.23
1575700,1.23
1575800,1.23
1575900,1.24
1576000,1.24
1576100,1.24
1576200,1.25
1576300,1.25
1576400,1.26
1576500,1.26
1576600,1.26
1576700,1.27
1576800,1.27
1576900,1.27
1577000,1.28
1577100,1.28
1577200,1.28
1577300,1.29
1577400,1.29
1577500,1.29
1577600,1.30
1577700,1.28
1577800,1.28
1577900,1.29
1578000,1.29
1578100,1.30
1578200,1.30
1578300,1.30
1578400,1.31
1578500,1.31
1578600,1.31
1578700,1.32
1578800,1.32
1578900,1.26
1579000,1.27
1579100,1.27
1579200,1.27
1579300,1.28
1579400,1.28
1579500,1.28
1579600,1.29
1579700,1.29
1579800,1.30
1579900,1.30
1580000,1.32
1580100,1.32
1580200,1.32
1580300,1.32
1580400,1.32
1580500,1.32
1580600,1.32
1580700,1.33
1580800,1.33
1580900,1.33
1581000,1.38
1581100,1.38
1581200,1.38
1581300,1.38
1581400,1.38
1581500,1.38
1581600,1.38
1581700,1.38
1581800,1.38
1581900,1.38
1582000,1.38
1582100,1.38
1582200,1.38
1582300,1.38
1582400,1.38
1582500,1.39
1582600,1.39
1582700,1.39
1582800,1.40
1582900,1.40
1583000,1.40
1583100,1.41
1583200,1.41
1583300,1.41
1583400,1.41
1583500,1.42
1583600,1.42
1583700,1.42
1583800,1.43
1583900,1.45
1584000,1.45
1584100,1.45
1584200,1.45
1584300,1.45
1584400,1.45
1584500,1.45
1584600,1.45
1584700,1.46
1584800,1.46
1584900,1.47
1585000,1.47
1585100,1.47
1585200,1.48
1585300,1.48
1585400,1.48
1585500,1.40
1585600,1.40
1585700,1.40
1585800,1.43
1585900,1.43
1586000,1.43
1586100,1.43
1586200,1.43
1586300,1.43
1586400,1.43
1586500,1.43
1586600,1.43
1586700,1.43
1586800,1.43
1586900,1.46
1587000,1.46
1587100,1.46
1587200,1.46
1587300,1.46
1587400,1.46
1587500,1.46
1587600,1.46
1587700,1.46
1587800,1.45
1587900,1.45
1588000,1.47
1588100,1.47
1588200,1.47
1588300,1.47
1588400,1.47
1588500,1.47
1588600,1.47
1588700,1.47
1588800,1.43
1588900,1.43
1589000,1.45
1589100,1.45
1589200,1.45
1589300,1.45
1589400,1.45
1589500,1.45
1589600,1.45
1589700,1.45
1589800,1.45
1589900,1.46
1590000,1.45
1590100,1.45
1590200,1.45
1590300,1.62
1590400,1.62
1590500,1.62
1590600,1.62
1590700,1.62
1590800,1.62
1590900,1.62
1591000,1.62
1591100,1.62
1591200,1.62
1591300,1.62
1591400,1.62
1591500,1.62
1591600,1.62
1591700,1.62
1591800,1.62
1591900,1.62
1592000,1.62
1592100,1.62
1592200,1.62
1592300,1.62
1592400,1.62
1592500,1.62
1592600,1.62
1592700,1.62
1592800,1.62
1592900,1.62
1593000,1.62
1593100,1.62
1593200,1.62
1593300,1.62
1593400,1.62
1593500,1.62
1593600,1.62
1593700,1.62
1593800,1.62
1593900,1.62
1594000,1.62
1594100,1.62
1594200,1.62
1594300,1.62
1594400,1.62
1594500,1.62
1594600,1.62
1594700,1.62
1594800,1.62
1594900,1.62
1595000,1.62
1595100,1.62
1595200,1.62
1595300,1.62
1595400,1.62
1595500,1.62
1595600,1.62
1595700,1.62
1595800,1.62
1595900,1.62
1596000,1.52
1596100,1.52
1596200,1.53
1596300,1.53
1596400,1.53
1596500,1.54
1596600,1.54
1596700,1.54
1596800,1.54
1596900,1.54
1597000,1.51
1597100,1.51
1597200,1.51
1597300,1.51
1597400,1.51
1597500,1.50
1597600,1.50
1597700,1.50
1597800,1.50
1597900,1.50
1598000,1.50
1598100,1.51
1598200,1.51
1598300,1.51
1598400,1.51
1598500,1.56
1598600,1.56
1598700,1.56
1598800,1.56
1598900,1.56
1599000,1.56
1599100,1.56
1599200,1.56
1599300,1.56
1599400,1.56
1599500,1.56
1599600,1.56
1599700,1.56
1599800,1.56
1599900,1.56
1600000,1.56
1600100,1.56
1600200,1.56
1600300,1.56
1600400,1.56
1600500,1.58
1600600,1.58
1600700,1.58
1600800,1.58
1600900,1.58
1601000,1.58
1601100,1.58
1601200,1.58
1601300,1.59
1601400,1.59
1601500,1.59
1601600,1.61
1601700,1.61
1601800,1.61
1601900,1.61
1602000,1.61
1602100,1.61
1602200,1.61
1602300,1.61
1602400,1.61
1602500,1.62
1602600,1.62
1602700,1.62
1602800,1.63
1602900,1.63
1603000,1.63
1603100,1.63
1603200,1.63
1603300,1.63
1603400,1.63
1603500,1.64
1603600,1.64
1603700,1.59
1603800,1.59
1603900,1.52
1604000,1.55
1604100,1.55
1604200,1.55
1604300,1.55
1604400,1.55
1604500,1.55
1604600,1.55
1604700,1.55
1604800,1.55
1604900,1.55
1605000,1.55
1605100,1.55
1605200,1.55
1605300,1.55
1605400,1.58
1605500,1.58
1605600,1.58
1605700,1.58
1605800,1.58
1605900,1.58
1606000,1.58
1606100,1.58
1606200,1.58
1606300,1.58
1606400,1.59
1606500,1.59
1606600,1.59
1606700,1.59
1606800,1.59
1606900,1.59
1607000,1.59
1607100,1.60
1607200,1.60
1607300,1.60
1607400,1.61
1607500,1.61
1607600,1.61
1607700,1.61
1607800,1.61
1607900,1.61
1608000,1.61
1608100,1.58
1608200,1.58
1608300,1.58
1608400,1.59
1608500,1.59
1608600,1.59
1608700,1.61
1608800,1.61
1608900,1.61
1609000,1.61
1609100,1.61
1609200,1.61
1609300,1.61
1609400,1.61
1609500,1.61
1609600,1.61
1609700,1.62
1609800,1.62
1609900,1.62
1610000,1.63
1610100,1.63
1610200,1.63
1610300,1.63
1610400,1.63
1610500,1.64
1610600,1.64
1610700,1.64
1610800,1.64
1610900,1.64
1611000,1.60
1611100,1.60
1611200,1.63
1611300,1.63
1611400,1.63
1611500,1.63
1611600,1.63
1611700,1.63
1611800,1.63
1611900,1.63
1612000,1.63
1612100,1.63
1612200,1.63
1612300,1.63
1612400,1.66
1612500,1.66
1612600,1.66
1612700,1.66
1612800,1.66
1612900,1.66
1613000,1.66
1613100,1.66
1613200,1.66
1613300,1.66
1613400,1.66
1613500,1.66
1613600,1.66
1613700,1.66
1613800,1.67
1613900,1.67
1614000,1.67
1614100,1.67
1614200,1.68
1614300,1.68
1614400,1.68
1614500,1.68
1614600,1.68
1614700,1.68
1614800,1.68
1614900,1.71
1615000,1.71
1615100,1.71
1615200,1.71
1615300,1.71
1615400,1.71
1615500,1.71
1615600,1.71
1615700,1.71
1615800,1.71
1615900,1.71
1616000,1.71
1616100,1.71
1616200,1.71
1616300,1.66
1616400,1.66
1616500,1.66
1616600,1.68
1616700,1.68
1616800,1.68
1616900,1.68
1617000,1.68
1617100,1.68
1617200,1.68
1617300,1.68
1617400,1.68
1617500,1.68
1617600,1.68
1617700,1.68
1617800,1.68
1617900,1.71
1618000,1.71
1618100,1.71
1618200,1.71
1618300,1.71
1618400,1.71
1618500,1.71
1618600,1.71
1618700,1.71
1618800,1.71
1618900,1.71
1619000,1.71
1619100,1.71
1619200,1.71
1619300,1.71
1619400,1.71
1619500,1.71
1619600,1.71
1619700,1.71
1619800,1.71
1619900,1.71
1620000,1.71
1620100,1.67
1620200,1.67
1620300,1.67
1620400,1.70
1620500,1.70
1620600,1.70
1620700,1.70
1620800,1.70
1620900,1.70
1621000,1.70
1621100,1.70
1621200,1.70
1621300,1.70
1621400,1.70
1621500,1.70
1621600,1.70
1621700,1.71
1621800,1.71
1621900,1.71
1622000,1.71
1622100,1.71
1622200,1.71
1622300,1.71
1622400,1.72
1622500,1.72
1622600,1.72
1622700,1.72
1622800,1.72
1622900,1.72
1623000,1.72
1623100,1.72
1623200,1.72
1623300,1.72
1623400,1.72
1623500,1.73
1623600,1.73
1623700,1.73
1623800,1.74
1623900,1.74
1624000,1.74
1624100,1.74
1624200,1.74
1624300,1.74
1624400,1.74
1624500,1.74
1624600,1.74
1624700,1.75
1624800,1.75
1624900,1.75
1625000,1.75
1625100,1.77
1625200,1.77
1625300,1.77
1625400,1.77
1625500,1.77
1625600,1.77
1625700,1.77
1625800,1.72
1625900,1.72
1626000,1.72
1626100,1.78
1626200,1.78
1626300,1.78
1626400,1.78
1626500,1.78
1626600,1.78
1626700,1.78
1626800,1.78
1626900,1.78
1627000,1.78
1627100,1.78
1627200,1.78
1627300,1.78
1627400,1.78
1627500,1.78
1627600,1.78
1627700,1.78
1627800,1.78
1627900,1.78
1628000,1.78
1628100,1.78
1628200,1.78
1628300,1.78
1628400,1.78
1628500,1.78
1628600,1.78
1628700,1.78
1628800,1.78
1628900,1.78
1629000,1.78
1629100,1.79
1629200,1.79
1629300,0.10
1629400,0.17
1629500,0.27
1629600,0.37
1629700,0.37
1629800,0.45
1629900,0.54
1630000,0.54
1630100,0.63
1630200,0.91
1630300,0.91
1630400,0.91
1630500,0.91
1630600,0.64
1630700,0.64
1630800,0.66
1630900,0.78
1631000,0.78
1631100,0.78
1631200,0.83
1631300,0.88
1631400,0.88
1631500,1.00
1631600,1.00
1631700,1.00
1631800,1.10
1631900,1.10
1632000,1.20
1632100,1.20
1632200,1.20
1632300,1.31
1632400,1.31
1632500,1.31
1632600,1.42
1632700,1.42
1632800,1.42
1632900,1.25
1633000,1.10
1633100,1.10
1633200,1.13
1633300,1.17
1633400,1.17
1633500,1.24
1633600,1.24
1633700,1.43
1633800,1.43
1633900,1.43
1634000,1.43
1634100,1.43
1634200,1.43
1634300,1.43
1634400,1.50
1634500,1.50
1634600,1.50
1634700,1.61
1634800,1.61
1634900,1.61
1635000,1.61
1635100,1.69
1635200,1.69
1635300,1.69
1635400,1.27
1635500,1.27
1635600,1.27
1635700,1.32
1635800,1.32
1635900,1.32
1636000,1.37
1636100,1.37
1636200,1.37
1636300,1.45
1636400,1.45
1636500,1.45
1636600,1.45
1636700,1.50
1636800,1.50
1636900,1.50
1637000,1.55
1637100,1.55
1637200,1.55
1637300,1.60
1637400,1.60
1637500,1.60
1637600,1.68
1637700,1.68
1637800,1.68
1637900,1.68
1638000,1.31
1638100,1.35
1638200,1.35
1638300,1.35
1638400,1.39
1638500,1.39
1638600,1.39
1638700,1.45
1638800,1.45
1638900,1.45
1639000,1.45
1639100,1.38
1639200,1.44
1639300,1.44
1639400,1.44
1639500,1.44
1639600,1.44
1639700,1.44
1639800,1.50
1639900,1.50
1640000,1.50
1640100,1.50
1640200,1.56
1640300,1.56
1640400,1.56
1640500,1.56
1640600,1.56
1640700,1.33
1640800,1.37
1640900,1.37
1641000,1.37
1641100,1.37
1641200,1.40
1641300,1.40
1641400,1.40
1641500,1.47
1641600,1.47
1641700,1.47
1641800,1.47
1641900,1.47
1642000,1.47
1642100,1.50
1642200,1.50
1642300,1.50
1642400,1.53
1642500,1.53
1642600,1.56
1642700,1.56
1642800,1.56
1642900,1.60
1643000,1.60
1643100,1.60
1643200,1.60
1643300,1.53
1643400,1.53
1643500,1.48
1643600,1.48
1643700,1.48
1643800,1.54
1643900,1.54
1644000,1.54
1644100,1.54
1644200,1.54
1644300,1.56
1644400,1.56
1644500,1.56
1644600,1.60
1644700,1.60
1644800,1.60
1644900,1.60
1645000,1.63
1645100,1.63
1645200,1.63
1645300,1.67
1645400,1.67
1645500,1.67
1645600,1.67
1645700,1.67
1645800,1.70
1645900,1.70
1646000,1.71
1646100,1.71
1646200,1.72
1646300,1.66
1646400,1.66
1646500,1.56
1646600,1.56
1646700,1.57
1646800,1.57
1646900,1.60
1647000,1.60
1647100,1.60
1647200,1.61
1647300,1.62
1647400,1.62
1647500,1.65
1647600,1.65
1647700,1.65
1647800,1.65
1647900,1.67
1648000,1.68
1648100,1.68
1648200,1.69
1648300,1.70
1648400,1.70
1648500,1.70
1648600,1.73
1648700,1.73
1648800,1.73
1648900,1.73
1649000,1.76
1649100,1.76
1649200,1.76
1649300,1.78
1649400,1.78
1649500,1.78
1649600,1.62
1649700,1.62
1649800,1.62
1649900,1.64
1650000,1.64
1650100,1.66
1650200,1.66
1650300,1.66
1650400,1.69
1650500,1.69
1650600,1.69
1650700,1.69
1650800,1.73
1650900,1.73
1651000,1.73
1651100,1.73
1651200,1.73
1651300,1.74
1651400,1.74
1651500,1.74
1651600,1.77
1651700,1.77
1651800,1.80
1651900,1.80
1652000,1.80
1652100,1.80
1652200,1.80
1652300,1.82
1652400,1.82
1652500,1.84
1652600,1.84
1652700,1.84
1652800,1.79
1652900,1.79
1653000,1.66
1653100,1.66
1653200,1.68
1653300,1.68
1653400,1.68
1653500,1.70
1653600,1.70
1653700,1.70
1653800,1.71
1653900,1.71
1654000,1.71
1654100,1.73
1654200,1.73
1654300,1.73
1654400,1.76
1654500,1.76
1654600,1.76
1654700,1.76
1654800,1.78
1654900,1.78
1655000,1.78
1655100,1.80
1655200,1.80
1655300,1.80
1655400,1.84
1655500,1.84
1655600,1.84
1655700,1.84
1655800,1.84
1655900,1.84
1656000,1.84
1656100,1.86
1656200,1.86
1656300,1.86
1656400,1.88
1656500,1.88
1656600,1.68
1656700,1.68
1656800,1.68
1656900,1.68
1657000,1.68
1657100,1.68
1657200,1.69
1657300,1.69
1657400,1.69
1657500,1.71
1657600,1.71
1657700,1.71
1657800,1.76
1657900,1.76
1658000,1.76
1658100,1.76
1658200,1.76
1658300,1.76
1658400,1.76
1658500,1.76
1658600,1.77
1658700,1.77
1658800,1.77
1658900,1.79
1659000,1.79
1659100,1.79
1659200,1.81
1659300,1.81
1659400,1.81
1659500,1.84
1659600,1.84
1659700,1.84
1659800,1.84
1659900,1.84
1660000,1.86
1660100,1.86
1660200,1.86
1660300,1.86
1660400,1.86
1660500,1.71
1660600,1.71
1660700,1.72
1660800,1.72
1660900,1.72
1661000,1.74
1661100,1.74
1661200,1.74
1661300,1.75
1661400,1.75
1661500,1.75
1661600,1.77
1661700,1.77
1661800,1.77
1661900,1.78
1662000,1.78
1662100,1.78
1662200,1.79
1662300,1.79
1662400,1.80
1662500,1.80
1662600,1.80
1662700,1.82
1662800,1.82
1662900,1.82
1663000,1.83
1663100,1.83
1663200,1.83
1663300,1.85
1663400,1.85
1663500,1.85
1663600,1.86
1663700,1.86
1663800,1.86
1663900,1.88
1664000,1.88
1664100,1.88
1664200,1.88
1664300,1.84
1664400,1.75
1664500,1.75
1664600,1.75
1664700,1.75
1664800,1.76
1664900,1.76
1665000,1.76
1665100,1.78
1665200,1.78
1665300,1.78
1665400,1.78
1665500,1.78
1665600,1.79
1665700,1.79
1665800,1.81
1665900,1.81
1666000,1.81
1666100,1.81
1666200,1.81
1666300,1.81
1666400,1.81
1666500,1.83
1666600,1.83
1666700,1.83
1666800,1.83
1666900,1.83
1667000,1.85
1667100,1.85
1667200,1.85
1667300,1.85
1667400,1.86
1667500,1.86
1667600,1.86
1667700,1.88
1667800,1.88
1667900,1.88
1668000,1.88
1668100,1.89
1668200,1.89
1668300,1.89
1668400,1.91
1668500,1.91
1668600,1.91
1668700,1.80
1668800,1.80
1668900,1.81
1669000,1.81
1669100,1.81
1669200,1.81
1669300,1.81
1669400,1.83
1669500,1.83
1669600,1.83
1669700,1.84
1669800,1.84
1669900,1.85
1670000,1.85
1670100,1.85
1670200,1.86
1670300,1.86
1670400,1.86
1670500,1.87
1670600,1.87
1670700,1.87
1670800,1.89
1670900,1.89
1671000,1.89
1671100,1.90
1671200,1.90
1671300,1.90
1671400,1.90
1671500,1.92
1671600,1.92
1671700,1.92
1671800,1.93
1671900,1.93
1672000,1.93
1672100,1.94
1672200,1.94
1672300,1.95
1672400,1.95
1672500,1.95
1672600,1.96
1672700,1.96
1672800,1.96
1672900,1.96
1673000,1.93
1673100,1.93
1673200,1.82
1673300,1.82
1673400,1.82
1673500,1.83
1673600,1.83
1673700,1.83
1673800,1.84
1673900,1.84
1674000,1.85
1674100,1.85
1674200,1.85
1674300,1.86
1674400,1.86
1674500,1.86
1674600,1.86
1674700,1.86
1674800,1.86
1674900,1.88
1675000,1.88
1675100,1.88
1675200,1.89
1675300,1.89
1675400,1.92
1675500,1.92
1675600,1.92
1675700,1.92
1675800,1.92
1675900,1.92
1676000,1.92
1676100,1.92
1676200,1.92
1676300,1.93
