# 时间戳(ms),抖动(ms)
5114700,29.84
5114800,29.84
5114900,29.84
5115000,29.84
5115100,29.84
5115200,29.84
5115300,29.84
5115400,29.84
5115500,29.84
5115600,29.84
5115700,29.84
5115800,29.84
5115900,29.84
5116000,29.84
5116100,29.84
5116200,29.84
5116300,29.84
5116400,29.84
5116500,29.84
5116600,29.84
5116700,29.84
5116800,29.84
5116900,29.84
5117000,29.84
5117100,29.84
5117200,29.84
5117300,29.84
5117400,29.84
5117500,29.84
5117600,29.84
5117700,29.84
5117800,29.84
5117900,29.84
5118000,29.84
5118100,29.84
5118200,29.84
5118300,29.84
5118400,29.84
5118500,29.84
5118600,29.84
5118700,29.84
5118800,29.84
5118900,29.84
5119000,29.84
5119100,29.84
5119200,29.84
5119300,29.84
5119400,29.84
5119500,29.84
5119600,29.84
5119700,29.84
5119800,29.84
5119900,29.84
5120000,29.84
5120100,29.84
5120200,29.84
5120300,29.84
5120400,29.84
5120500,29.84
5120600,29.84
5120700,29.84
5120800,29.84
5120900,29.84
5121000,29.84
5121100,29.84
5121200,29.84
5121300,29.84
5121400,29.84
5121500,29.84
5121600,29.84
5121700,29.84
5121800,29.84
5121900,29.84
5122000,29.84
5122100,29.84
5122200,29.84
5122300,29.84
5122400,29.84
5122500,29.84
5122600,29.84
5122700,29.84
5122800,29.84
5122900,29.84
5123000,29.84
5123100,29.84
5123200,29.84
5123300,29.84
5123400,29.84
5123500,29.84
5123600,29.84
5123700,29.84
5123800,29.84
5123900,29.84
5124000,29.84
5124100,29.84
5124200,29.84
5124300,29.84
5124400,29.84
5124500,29.84
5124600,29.84
5124700,29.84
5124800,29.84
5124900,29.84
5125000,29.84
5125100,29.84
5125200,29.84
5125300,29.84
5125400,29.84
5125500,29.84
5125600,29.84
5125700,29.84
5125800,29.84
5125900,29.84
5126000,29.84
5126100,29.84
5126200,29.84
5126300,29.84
5126400,29.84
5126500,29.84
5126600,29.84
5126700,29.84
5126800,29.84
5126900,29.84
5127000,29.84
5127100,29.84
5127200,29.84
5127300,29.84
5127400,29.84
5127500,29.84
5127600,29.84
5127700,29.84
5127800,29.84
5127900,29.84
5128000,29.84
5128100,29.84
5128200,29.84
5128300,29.84
5128400,29.84
5128500,29.84
5128600,29.84
5128700,29.84
5128800,29.84
5128900,29.84
5129000,29.84
5129100,29.84
5129200,29.84
5129300,29.84
5129400,29.84
5129500,29.84
5129600,29.84
5129700,29.84
5129800,29.84
5129900,29.84
5130000,29.84
5130100,29.84
5130200,29.84
5130300,29.84
5130400,29.84
5130500,29.84
5130600,29.84
5130700,29.84
5130800,29.84
5130900,29.84
5131000,29.84
5131100,29.84
5131200,29.84
5131300,29.84
5131400,29.84
5131500,29.84
5131600,29.84
5131700,29.84
5131800,29.84
5131900,29.84
5132000,29.84
5132100,29.84
5132200,29.84
5132300,29.84
5132400,29.84
5132500,29.84
5132600,29.84
5132700,29.84
5132800,29.84
5132900,29.84
5133000,29.84
5133100,29.84
5133200,29.84
5133300,29.84
5133400,29.84
5133500,29.84
5133600,29.84
5133700,29.84
5133800,29.84
5133900,29.84
5134000,29.84
5134100,29.84
5134200,29.84
5134300,29.84
5134400,29.84
5134500,29.84
5134600,29.84
5134700,29.84
5134800,29.84
5134900,29.84
5135000,29.84
5135100,29.84
5135200,29.84
5135300,29.84
5135400,29.84
5135500,29.84
5135600,29.84
5135700,29.84
5135800,29.84
5135900,29.84
5136000,29.84
5136100,29.84
5136200,29.84
5136300,29.84
5136400,29.84
5136500,29.84
5136600,29.84
5136700,29.84
5136800,29.84
5136900,29.84
5137000,29.84
5137100,29.84
5137200,29.84
5137300,29.84
5137400,29.84
5137500,29.84
5137600,29.84
5137700,29.84
5137800,29.84
5137900,29.84
5138000,29.84
5138100,29.84
5138200,29.84
5138300,29.84
5138400,29.84
5138500,29.84
5138600,29.84
5138700,29.84
5138800,29.84
5138900,29.84
5139000,29.84
5139100,29.84
5139200,29.84
5139300,29.84
5139400,29.84
5139500,29.84
5139600,29.84
5139700,29.84
5139800,29.84
5139900,29.84
5140000,29.84
5140100,29.84
5140200,29.84
5140300,29.84
5140400,29.84
5140500,29.84
5140600,29.84
5140700,29.84
5140800,29.84
5140900,29.84
5141000,29.84
5141100,29.84
5141200,29.84
5141300,29.84
5141400,29.84
5141500,29.84
5141600,29.84
5141700,29.84
5141800,29.84
5141900,29.84
5142000,29.84
5142100,29.84
5142200,29.84
5142300,29.84
5142400,29.84
5142500,29.84
5142600,29.84
5142700,29.84
5142800,29.84
5142900,29.84
5143000,29.84
5143100,29.84
5143200,29.84
5143300,29.84
5143400,29.84
5143500,29.84
5143600,29.84
5143700,29.84
5143800,29.84
5143900,29.84
5144000,29.84
5144100,29.84
5144200,29.84
5144300,29.84
5144400,29.84
5144500,29.84
5144600,29.84
5144700,29.84
5144800,29.84
5144900,29.84
5145000,29.84
5145100,29.84
5145200,29.84
5145300,29.84
5145400,29.84
5145500,29.84
5145600,29.84
5145700,29.84
5145800,29.84
5145900,29.84
5146000,29.84
5146100,29.84
5146200,29.84
5146300,29.84
5146400,29.84
5146500,29.84
5146600,29.84
5146700,29.84
5146800,29.84
5146900,29.84
5147000,29.84
5147100,29.84
5147200,29.84
5147300,29.84
5147400,29.84
5147500,29.84
5147600,29.84
5147700,29.84
5147800,29.84
5147900,29.84
5148000,29.84
5148100,29.84
5148200,29.84
5148300,29.84
5148400,29.84
5148500,29.84
5148600,29.84
5148700,29.84
5148800,29.84
5148900,29.84
5149000,29.84
5149100,29.84
5149200,29.84
5149300,29.84
5149400,29.84
5149500,29.84
5149600,29.84
5149700,29.84
5149800,29.84
5149900,29.84
5150000,29.84
5150100,29.84
5150200,29.84
5150300,29.84
5150400,29.84
5150500,29.84
5150600,50.16
5150700,50.16
5150800,50.16
5150900,50.16
5151000,50.16
5151100,50.16
5151200,50.16
5151300,50.16
5151400,50.16
5151500,50.16
5151600,50.16
5151700,50.16
5151800,50.16
5151900,50.16
5152000,50.16
5152100,50.16
5152200,50.16
5152300,50.16
5152400,50.16
5152500,50.16
5152600,50.16
5152700,50.16
5152800,50.16
5152900,50.16
5153000,50.16
5153100,50.16
5153200,50.16
5153300,50.16
5153400,50.16
5153500,50.16
5153600,50.16
5153700,50.16
5153800,50.16
5153900,50.16
5154000,50.16
5154100,50.16
5154200,50.16
5154300,50.16
5154400,50.16
5154500,50.16
5154600,50.16
5154700,50.16
5154800,50.16
5154900,50.16
5155000,50.16
5155100,50.16
5155200,50.16
5155300,50.16
5155400,50.16
5155500,50.16
5155600,50.16
5155700,50.16
5155800,50.16
5155900,50.16
5156000,50.16
5156100,50.16
5156200,50.16
5156300,50.16
5156400,50.16
5156500,50.16
5156600,50.16
5156700,50.16
5156800,50.16
5156900,50.16
5157000,50.16
5157100,50.16
5157200,50.16
5157300,50.16
5157400,50.16
5157500,50.16
5157600,50.16
5157700,50.16
5157800,50.16
5157900,50.16
5158000,50.16
5158100,50.16
5158200,50.16
5158300,50.16
5158400,50.16
5158500,50.16
5158600,50.16
5158700,50.16
5158800,50.16
5158900,50.16
5159000,50.16
5159100,50.16
5159200,50.16
5159300,50.16
5159400,50.16
5159500,50.16
5159600,50.16
5159700,50.16
5159800,50.16
5159900,50.16
5160000,50.16
5160100,50.16
5160200,50.16
5160300,50.16
5160400,50.16
5160500,50.16
5160600,50.16
5160700,50.16
5160800,50.16
5160900,50.16
5161000,50.16
5161100,50.16
5161200,50.16
5161300,50.16
5161400,50.16
5161500,50.16
5161600,50.16
5161700,50.16
5161800,50.16
5161900,50.16
5162000,50.16
5162100,50.16
5162200,50.16
5162300,50.16
5162400,50.16
5162500,50.16
5162600,50.16
5162700,50.16
5162800,50.16
5162900,50.16
5163000,50.16
5163100,50.16
5163200,50.16
5163300,50.16
5163400,50.16
5163500,50.16
5163600,50.16
5163700,50.16
5163800,50.16
5163900,50.16
5164000,50.16
5164100,50.16
5164200,50.16
5164300,50.16
5164400,50.16
5164500,50.16
5164600,50.16
5164700,50.16
5164800,50.16
5164900,50.16
5165000,50.16
5165100,50.16
5165200,50.16
5165300,50.16
5165400,50.16
5165500,50.16
5165600,50.16
5165700,50.16
5165800,50.16
5165900,50.16
5166000,50.16
5166100,50.16
5166200,50.16
5166300,50.16
5166400,50.16
5166500,50.16
5166600,50.16
5166700,50.16
5166800,50.16
5166900,50.16
5167000,50.16
5167100,50.16
5167200,50.16
5167300,50.16
5167400,50.16
5167500,50.16
5167600,50.16
5167700,50.16
5167800,50.16
5167900,50.16
5168000,50.16
5168100,50.16
5168200,50.16
5168300,50.16
5168400,50.16
5168500,50.16
5168600,50.16
5168700,50.16
5168800,50.16
5168900,50.16
5169000,50.16
5169100,50.16
5169200,50.16
5169300,50.16
5169400,50.16
5169500,50.16
5169600,50.16
5169700,50.16
5169800,50.16
5169900,50.16
5170000,50.16
5170100,50.16
5170200,50.16
5170300,50.16
5170400,50.16
5170500,50.16
5170600,50.16
5170700,50.16
5170800,50.16
5170900,50.16
5171000,50.16
5171100,50.16
5171200,50.16
5171300,50.16
5171400,50.16
5171500,50.16
5171600,50.16
5171700,50.16
5171800,50.16
5171900,50.16
5172000,50.16
5172100,50.16
5172200,50.16
5172300,50.16
5172400,50.16
5172500,50.16
5172600,50.16
5172700,50.16
5172800,50.16
5172900,50.16
5173000,50.16
5173100,50.16
5173200,50.16
5173300,50.16
5173400,50.16
5173500,50.16
5173600,50.16
5173700,50.16
5173800,50.16
5173900,50.16
5174000,50.16
5174100,50.16
5174200,50.16
5174300,50.16
5174400,50.16
5174500,50.16
5174600,50.16
5174700,50.16
5174800,50.16
5174900,50.16
5175000,50.16
5175100,50.16
5175200,50.16
5175300,50.16
5175400,50.16
5175500,50.16
5175600,50.16
5175700,50.16
5175800,50.16
5175900,50.16
5176000,50.16
5176100,50.16
5176200,50.16
5176300,50.16
5176400,50.16
5176500,50.16
5176600,50.16
5176700,50.16
5176800,50.16
5176900,50.16
5177000,50.16
5177100,50.16
5177200,50.16
5177300,50.16
5177400,50.16
5177500,50.16
5177600,50.16
5177700,50.16
5177800,50.16
5177900,50.16
5178000,50.16
5178100,50.16
5178200,50.16
5178300,50.16
5178400,50.16
5178500,50.16
5178600,50.16
5178700,50.16
5178800,50.16
5178900,50.16
5179000,50.16
5179100,50.16
5179200,50.16
5179300,50.16
5179400,50.16
5179500,50.16
5179600,50.16
5179700,50.16
5179800,50.16
5179900,50.16
5180000,50.16
5180100,50.16
5180200,50.16
5180300,50.16
5180400,50.16
5180500,50.16
5180600,50.16
5180700,50.16
5180800,50.16
5180900,50.16
5181000,50.16
5181100,50.16
5181200,50.16
5181300,50.16
5181400,50.16
5181500,50.16
5181600,50.16
5181700,50.16
5181800,50.16
5181900,50.16
5182000,50.16
5182100,50.16
5182200,50.16
5182300,50.16
5182400,50.16
5182500,50.16
5182600,50.16
5182700,50.16
5182800,50.16
5182900,50.16
5183000,50.16
5183100,50.16
5183200,50.16
5183300,50.16
5183400,50.16
5183500,50.16
5183600,50.16
5183700,50.16
5183800,50.16
5183900,50.16
5184000,50.16
5184100,50.16
5184200,50.16
5184300,50.16
5184400,50.16
5184500,50.16
5184600,50.16
5184700,50.16
5184800,50.16
5184900,50.16
5185000,50.16
5185100,50.16
5185200,50.16
5185300,50.16
5185400,50.16
5185500,50.16
5185600,50.16
5185700,50.16
5185800,50.16
5185900,2615.66
5186000,2615.66
5186100,2615.66
5186200,2615.66
5186300,2615.66
5186400,2615.66
5186500,2615.66
5186600,2615.66
5186700,2615.66
5186800,2615.66
5186900,2615.66
5187000,2615.66
5187100,2615.66
5187200,2615.66
5187300,2615.66
5187400,2615.66
5187500,2615.66
5187600,28.57
5187700,28.57
5187800,28.57
5187900,28.57
5188000,28.57
5188100,28.57
5188200,28.57
5188300,28.57
5188400,28.57
5188500,28.57
5188600,28.57
5188700,28.57
5188800,28.57
5188900,28.57
5189000,28.57
5189100,28.57
5189200,28.57
5189300,28.57
5189400,28.57
5189500,28.57
5189600,28.57
5189700,28.57
5189800,28.57
5189900,28.57
5190000,28.57
5190100,28.57
5190200,28.57
5190300,28.57
5190400,28.57
5190500,28.57
5190600,28.57
5190700,28.57
5190800,28.57
5190900,28.57
5191000,28.57
5191100,28.57
5191200,28.57
5191300,28.57
5191400,28.57
5191500,28.57
5191600,28.57
5191700,28.57
5191800,28.57
5191900,28.57
5192000,28.57
5192100,28.57
5192200,28.57
5192300,28.57
5192400,28.57
5192500,28.57
5192600,28.57
5192700,28.57
5192800,28.57
5192900,28.57
5193000,28.57
5193100,28.57
5193200,28.57
5193300,28.57
5193400,28.57
5193500,28.57
5193600,28.57
5193700,28.57
5193800,28.57
5193900,28.57
5194000,28.57
5194100,28.57
5194200,28.57
5194300,28.57
5194400,28.57
5194500,28.57
5194600,28.57
5194700,28.57
5194800,28.57
5194900,28.57
5195000,28.57
5195100,28.57
5195200,28.57
5195300,28.57
5195400,28.57
5195500,28.57
5195600,28.57
5195700,28.57
5195800,28.57
5195900,28.57
5196000,28.57
5196100,28.57
5196200,28.57
5196300,28.57
5196400,28.57
5196500,28.57
5196600,28.57
5196700,28.57
5196800,28.57
5196900,28.57
5197000,28.57
5197100,28.57
5197200,28.57
5197300,28.57
5197400,28.57
5197500,28.57
5197600,28.57
5197700,28.57
5197800,28.57
5197900,28.57
5198000,28.57
5198100,28.57
5198200,28.57
5198300,28.57
5198400,28.57
5198500,28.57
5198600,28.57
5198700,28.57
5198800,28.57
5198900,28.57
5199000,28.57
5199100,28.57
5199200,28.57
5199300,28.57
5199400,28.57
5199500,28.57
5199600,28.57
5199700,28.57
5199800,28.57
5199900,28.57
5200000,28.57
5200100,28.57
5200200,28.57
5200300,28.57
5200400,28.57
5200500,28.57
5200600,28.57
5200700,28.57
5200800,28.57
5200900,28.57
5201000,28.57
5201100,28.57
5201200,28.57
5201300,28.57
5201400,28.57
5201500,28.57
5201600,28.57
5201700,28.57
5201800,28.57
5201900,28.57
5202000,28.57
5202100,28.57
5202200,28.57
5202300,28.57
5202400,28.57
5202500,28.57
5202600,28.57
5202700,28.57
5202800,28.57
5202900,28.57
5203000,28.57
5203100,28.57
5203200,28.57
5203300,28.57
5203400,28.57
5203500,28.57
5203600,28.57
5203700,28.57
5203800,28.57
5203900,28.57
5204000,28.57
5204100,28.57
5204200,28.57
5204300,28.57
5204400,28.57
5204500,28.57
5204600,28.57
5204700,28.57
5204800,28.57
5204900,28.57
5205000,28.57
5205100,28.57
5205200,28.57
5205300,28.57
5205400,28.57
5205500,28.57
5205600,28.57
5205700,28.57
5205800,28.57
5205900,28.57
5206000,28.57
5206100,28.57
5206200,28.57
5206300,28.57
5206400,28.57
5206500,28.57
5206600,28.57
5206700,28.57
5206800,28.57
5206900,28.57
5207000,28.57
5207100,28.57
5207200,28.57
5207300,28.57
5207400,28.57
5207500,28.57
5207600,28.57
5207700,28.57
5207800,28.57
5207900,28.57
5208000,28.57
5208100,28.57
5208200,28.57
5208300,28.57
5208400,28.57
5208500,28.57
5208600,28.57
5208700,28.57
5208800,28.57
5208900,28.57
5209000,28.57
5209100,28.57
5209200,28.57
5209300,28.57
5209400,28.57
5209500,28.57
5209600,28.57
5209700,28.57
5209800,28.57
5209900,28.57
5210000,28.57
5210100,28.57
5210200,28.57
5210300,28.57
5210400,28.57
5210500,28.57
5210600,28.57
5210700,28.57
5210800,28.57
5210900,28.57
5211000,28.57
5211100,28.57
5211200,28.57
5211300,28.57
5211400,28.57
5211500,28.57
5211600,28.57
5211700,28.57
5211800,28.57
5211900,28.57
5212000,28.57
5212100,28.57
5212200,28.57
5212300,28.57
5212400,28.57
5212500,28.57
5212600,28.57
5212700,28.57
5212800,28.57
5212900,28.57
5213000,28.57
5213100,28.57
5213200,28.57
5213300,28.57
5213400,28.57
5213500,28.57
5213600,28.57
5213700,28.57
5213800,28.57
5213900,28.57
5214000,28.57
5214100,28.57
5214200,28.57
5214300,28.57
5214400,28.57
5214500,28.57
5214600,28.57
5214700,28.57
5214800,28.57
5214900,28.57
5215000,28.57
5215100,28.57
5215200,28.57
5215300,28.57
5215400,28.57
5215500,28.57
5215600,28.57
5215700,28.57
5215800,28.57
5215900,28.57
5216000,28.57
5216100,28.57
5216200,28.57
5216300,28.57
5216400,28.57
5216500,28.57
5216600,28.57
5216700,28.57
5216800,28.57
5216900,28.57
5217000,28.57
5217100,28.57
5217200,28.57
5217300,28.57
5217400,28.57
5217500,28.57
5217600,28.57
5217700,28.57
5217800,28.57
5217900,28.57
5218000,28.57
5218100,28.57
5218200,28.57
5218300,28.57
5218400,28.57
5218500,28.57
5218600,28.57
5218700,28.57
5218800,28.57
5218900,28.57
5219000,28.57
5219100,28.57
5219200,28.57
5219300,28.57
5219400,28.57
5219500,28.57
5219600,28.57
5219700,28.57
5219800,28.57
5219900,28.57
5220000,28.57
5220100,28.57
5220200,28.57
5220300,28.57
5220400,28.57
5220500,28.57
5220600,28.57
5220700,28.57
5220800,28.57
5220900,28.57
5221000,28.57
5221100,28.57
5221200,28.57
5221300,28.57
5221400,28.57
5221500,28.57
5221600,28.57
5221700,28.57
5221800,28.57
5221900,28.57
5222000,28.57
5222100,28.57
5222200,28.57
5222300,28.57
5222400,28.57
5222500,28.57
5222600,28.57
5222700,28.57
5222800,28.57
5222900,28.57
5223000,28.57
5223100,28.57
5223200,28.57
5223300,28.57
5223400,28.57
5223500,28.57
5223600,28.57
5223700,28.57
5223800,28.57
5223900,28.57
5224000,28.57
5224100,28.57
5224200,28.57
5224300,28.57
5224400,28.57
5224500,28.57
5224600,28.57
5224700,28.57
5224800,28.57
5224900,28.57
5225000,28.57
5225100,28.57
5225200,28.57
5225300,28.57
5225400,28.57
5225500,28.57
5225600,28.57
5225700,28.57
5225800,28.57
5225900,28.57
5226000,28.57
5226100,28.57
5226200,28.57
5226300,28.57
5226400,28.57
5226500,28.57
5226600,28.57
5226700,28.57
5226800,28.57
5226900,28.57
5227000,28.57
5227100,28.57
5227200,28.57
5227300,28.57
5227400,28.57
5227500,28.57
5227600,28.57
5227700,28.57
5227800,28.57
5227900,28.57
5228000,28.57
5228100,28.57
5228200,28.57
5228300,28.57
5228400,28.57
5228500,28.57
5228600,28.57
5228700,28.57
5228800,28.57
5228900,28.57
5229000,28.57
5229100,28.57
5229200,28.57
5229300,28.57
5229400,28.57
5229500,28.57
5229600,28.57
5229700,28.57
5229800,28.57
5229900,28.57
5230000,28.57
5230100,28.57
5230200,28.57
5230300,28.57
5230400,28.57
5230500,28.57
5230600,28.57
5230700,28.57
5230800,28.57
5230900,28.57
5231000,28.57
5231100,28.57
5231200,28.57
5231300,28.57
5231400,28.57
5231500,28.57
5231600,28.57
5231700,28.57
5231800,28.57
5231900,28.57
5232000,28.57
5232100,28.57
5232200,28.57
5232300,28.57
5232400,28.57
5232500,28.57
5232600,28.57
5232700,28.57
5232800,28.57
5232900,28.57
5233000,28.57
5233100,28.57
5233200,28.57
5233300,28.57
5233400,28.57
5233500,28.57
5233600,28.57
5233700,28.57
5233800,28.57
5233900,28.57
5234000,28.57
5234100,28.57
5234200,28.57
5234300,28.57
5234400,28.57
5234500,28.57
5234600,28.57
5234700,28.57
5234800,28.57
5234900,28.57
5235000,28.57
5235100,28.57
5235200,28.57
5235300,28.57
5235400,28.57
5235500,28.57
5235600,28.57
5235700,28.57
5235800,28.57
5235900,28.57
5236000,28.57
5236100,28.57
5236200,28.57
5236300,28.57
5236400,28.57
5236500,28.57
5236600,28.57
5236700,28.57
5236800,28.57
5236900,28.57
5237000,28.57
5237100,28.57
5237200,28.57
5237300,28.57
5237400,28.57
5237500,28.57
5237600,51.04
5237700,51.04
5237800,51.04
5237900,51.04
5238000,51.04
5238100,51.04
5238200,51.04
5238300,51.04
5238400,51.04
5238500,51.04
5238600,51.04
5238700,51.04
5238800,51.04
5238900,51.04
5239000,51.04
5239100,51.04
5239200,51.04
5239300,51.04
5239400,51.04
5239500,51.04
5239600,51.04
5239700,51.04
5239800,51.04
5239900,51.04
5240000,51.04
5240100,51.04
5240200,51.04
5240300,51.04
5240400,51.04
5240500,51.04
5240600,51.04
5240700,51.04
5240800,51.04
5240900,51.04
5241000,51.04
5241100,51.04
5241200,51.04
5241300,51.04
5241400,51.04
5241500,51.04
5241600,51.04
5241700,51.04
5241800,51.04
5241900,51.04
5242000,51.04
5242100,51.04
5242200,51.04
5242300,51.04
5242400,51.04
5242500,51.04
5242600,51.04
5242700,51.04
5242800,51.04
5242900,51.04
5243000,51.04
5243100,51.04
5243200,51.04
5243300,51.04
5243400,51.04
5243500,51.04
5243600,51.04
5243700,51.04
5243800,51.04
5243900,51.04
5244000,51.04
5244100,51.04
5244200,51.04
5244300,51.04
5244400,51.04
5244500,51.04
5244600,51.04
5244700,51.04
5244800,51.04
5244900,51.04
5245000,51.04
5245100,51.04
5245200,51.04
5245300,51.04
5245400,51.04
5245500,51.04
5245600,51.04
5245700,51.04
5245800,51.04
5245900,51.04
5246000,51.04
5246100,51.04
5246200,51.04
5246300,51.04
5246400,51.04
5246500,51.04
5246600,51.04
5246700,51.04
5246800,51.04
5246900,51.04
5247000,51.04
5247100,51.04
5247200,51.04
5247300,51.04
5247400,51.04
5247500,51.04
5247600,51.04
5247700,51.04
5247800,51.04
5247900,51.04
5248000,51.04
5248100,51.04
5248200,51.04
5248300,51.04
5248400,51.04
5248500,51.04
5248600,51.04
5248700,51.04
5248800,51.04
5248900,51.04
5249000,51.04
5249100,51.04
5249200,51.04
5249300,51.04
5249400,51.04
5249500,51.04
5249600,51.04
5249700,51.04
5249800,51.04
5249900,51.04
5250000,51.04
5250100,51.04
5250200,51.04
5250300,51.04
5250400,51.04
5250500,51.04
5250600,51.04
5250700,51.04
5250800,51.04
5250900,51.04
5251000,51.04
5251100,51.04
5251200,51.04
5251300,51.04
5251400,51.04
5251500,51.04
5251600,51.04
5251700,51.04
5251800,51.04
5251900,51.04
5252000,51.04
5252100,51.04
5252200,51.04
5252300,51.04
5252400,51.04
5252500,51.04
5252600,51.04
5252700,51.04
5252800,51.04
5252900,51.04
5253000,51.04
5253100,51.04
5253200,51.04
5253300,51.04
5253400,51.04
5253500,51.04
5253600,51.04
5253700,51.04
5253800,51.04
5253900,51.04
5254000,51.04
5254100,51.04
5254200,51.04
5254300,51.04
5254400,51.04
5254500,51.04
5254600,51.04
5254700,51.04
5254800,51.04
5254900,51.04
5255000,51.04
5255100,51.04
5255200,51.04
5255300,51.04
5255400,51.04
5255500,51.04
5255600,51.04
5255700,51.04
5255800,51.04
5255900,51.04
5256000,51.04
5256100,51.04
5256200,51.04
5256300,51.04
5256400,51.04
5256500,51.04
5256600,51.04
5256700,51.04
5256800,51.04
5256900,51.04
5257000,51.04
5257100,51.04
5257200,51.04
5257300,51.04
5257400,51.04
5257500,51.04
5257600,51.04
5257700,51.04
5257800,51.04
5257900,51.04
5258000,51.04
5258100,51.04
5258200,51.04
5258300,51.04
5258400,51.04
5258500,51.04
5258600,51.04
5258700,51.04
5258800,51.04
5258900,51.04
5259000,51.04
5259100,51.04
5259200,51.04
5259300,51.04
5259400,51.04
5259500,51.04
5259600,51.04
5259700,51.04
5259800,51.04
5259900,51.04
5260000,51.04
5260100,51.04
5260200,51.04
5260300,51.04
5260400,51.04
5260500,51.04
5260600,51.04
5260700,51.04
5260800,51.04
5260900,51.04
5261000,51.04
5261100,51.04
5261200,51.04
5261300,51.04
5261400,51.04
5261500,51.04
5261600,51.04
5261700,51.04
5261800,51.04
5261900,51.04
5262000,51.04
5262100,51.04
5262200,51.04
5262300,51.04
5262400,51.04
5262500,51.04
5262600,51.04
5262700,51.04
5262800,51.04
5262900,51.04
5263000,51.04
5263100,51.04
5263200,51.04
5263300,51.04
5263400,51.04
5263500,51.04
5263600,51.04
5263700,51.04
5263800,51.04
5263900,51.04
5264000,51.04
5264100,51.04
5264200,51.04
5264300,51.04
5264400,51.04
5264500,51.04
5264600,51.04
5264700,51.04
5264800,51.04
5264900,51.04
5265000,51.04
5265100,51.04
5265200,51.04
5265300,51.04
5265400,51.04
5265500,51.04
5265600,51.04
5265700,51.04
5265800,51.04
5265900,51.04
5266000,51.04
5266100,51.04
5266200,51.04
5266300,51.04
5266400,51.04
5266500,51.04
5266600,51.04
5266700,51.04
5266800,51.04
5266900,51.04
5267000,51.04
5267100,51.04
5267200,51.04
5267300,51.04
5267400,51.04
5267500,51.04
5267600,51.04
5267700,51.04
5267800,51.04
5267900,51.04
5268000,51.04
5268100,51.04
5268200,51.04
5268300,51.04
5268400,51.04
5268500,51.04
5268600,51.04
5268700,51.04
5268800,51.04
5268900,51.04
5269000,51.04
5269100,51.04
5269200,51.04
5269300,51.04
5269400,51.04
5269500,51.04
5269600,51.04
5269700,51.04
5269800,51.04
5269900,51.04
5270000,51.04
5270100,51.04
5270200,51.04
5270300,51.04
5270400,51.04
5270500,51.04
5270600,51.04
5270700,51.04
5270800,51.04
5270900,51.04
5271000,51.04
5271100,51.04
5271200,51.04
5271300,51.04
5271400,51.04
5271500,51.04
5271600,51.04
5271700,51.04
5271800,51.04
5271900,51.04
5272000,51.04
5272100,51.04
5272200,51.04
5272300,51.04
5272400,51.04
5272500,51.04
5272600,51.04
5272700,51.04
5272800,51.04
5272900,51.04
5273000,51.04
5273100,51.04
5273200,51.04
5273300,51.04
5273400,51.04
5273500,51.04
5273600,51.04
5273700,51.04
5273800,51.04
5273900,51.04
5274000,51.04
5274100,51.04
5274200,51.04
5274300,51.04
5274400,51.04
5274500,51.04
5274600,51.04
5274700,51.04
5274800,51.04
5274900,51.04
5275000,51.04
5275100,51.04
5275200,51.04
5275300,51.04
5275400,51.04
5275500,51.04
5275600,51.04
5275700,51.04
5275800,51.04
5275900,51.04
5276000,51.04
5276100,51.04
5276200,51.04
5276300,51.04
5276400,51.04
5276500,51.04
5276600,51.04
5276700,51.04
5276800,51.04
5276900,51.04
5277000,51.04
5277100,51.04
5277200,51.04
5277300,51.04
5277400,51.04
5277500,51.04
5277600,51.04
5277700,51.04
5277800,51.04
5277900,51.04
5278000,51.04
5278100,51.04
5278200,51.04
5278300,51.04
5278400,51.04
5278500,51.04
5278600,51.04
5278700,51.04
5278800,51.04
5278900,51.04
5279000,51.04
5279100,51.04
5279200,51.04
5279300,51.04
5279400,51.04
5279500,51.04
5279600,51.04
5279700,51.04
5279800,51.04
5279900,51.04
5280000,51.04
5280100,51.04
5280200,51.04
5280300,51.04
5280400,51.04
5280500,51.04
5280600,51.04
5280700,51.04
5280800,51.04
5280900,51.04
5281000,51.04
5281100,51.04
5281200,51.04
5281300,51.04
5281400,51.04
5281500,51.04
5281600,51.04
5281700,51.04
5281800,51.04
5281900,51.04
5282000,51.04
5282100,51.04
5282200,51.04
5282300,51.04
5282400,51.04
5282500,51.04
5282600,51.04
5282700,51.04
5282800,51.04
5282900,51.04
5283000,51.04
5283100,51.04
5283200,51.04
5283300,51.04
5283400,51.04
5283500,51.04
5283600,51.04
5283700,51.04
5283800,51.04
5283900,51.04
5284000,51.04
5284100,51.04
5284200,51.04
5284300,51.04
5284400,51.04
5284500,51.04
5284600,51.04
5284700,51.04
5284800,51.04
5284900,51.04
5285000,51.04
5285100,51.04
5285200,51.04
5285300,51.04
5285400,51.04
5285500,51.04
5285600,51.04
5285700,51.04
5285800,51.04
5285900,51.04
5286000,51.04
5286100,51.04
5286200,51.04
5286300,51.04
5286400,51.04
5286500,51.04
5286600,51.04
5286700,51.04
5286800,51.04
5286900,51.04
5287000,51.04
5287100,51.04
5287200,51.04
5287300,51.04
5287400,51.04
5287500,51.04
5287600,51.04
5287700,51.04
5287800,51.04
5287900,51.04
5288000,51.04
5288100,51.04
5288200,51.04
5288300,51.04
5288400,51.04
5288500,51.04
5288600,51.04
5288700,51.04
5288800,51.04
5288900,51.04
5289000,51.04
5289100,51.04
